pid,tid,searchSeq,resultRank,cnt,rank,text
4,1,0,2,5,3,T[].slice(): T[]
4,1,0,2,5,4,T[].push(T[]): number
4,1,0,3,9,0,T[].map(function): U[]
4,1,0,3,9,1,T[].forEach(function): void
4,1,0,3,9,2,map(function)
4,1,0,3,9,3,forEach(function)
4,1,0,3,9,4,slice()
4,1,0,3,9,5,JSON.parse(string)
4,1,0,3,9,6,JSON.stringify(unknown): string
4,1,0,4,1,0,"T[].splice(number, number, T[]): T[]"
4,1,0,5,19,0,map(function)
4,1,0,5,19,1,"getGenericItems(unknown, unknown)"
4,1,0,5,19,2,T[].forEach(function): void
4,1,0,5,19,3,cloneDeep(unknown)
4,1,0,5,19,4,JSON.parse(string)
4,1,0,5,19,5,JSON.stringify(unknown): string
4,1,0,5,19,6,slice()
4,1,0,5,19,7,T[].map(function): U[]
4,1,0,5,19,8,"deepArrayCopy(unknown, unknown)"
4,1,0,5,19,9,typeof globalThis.deepArrayCopy(unknown)
4,1,0,6,4,0,bestCopyEver(object)
4,1,0,6,4,1,iterationCopy(object): object
4,1,0,6,4,2,JSON.stringify(unknown): string
4,1,0,6,4,3,JSON.parse(string)
4,1,0,7,1,0,T[].map(function): U[]
4,1,0,8,39,0,JSON.stringify(unknown): string
4,1,0,8,39,1,JSON.parse(string)
4,1,0,8,39,2,map(function)
4,1,0,8,39,3,structuredClone(unknown)
4,1,0,8,39,4,slice(number)
4,1,0,8,39,5,"map(unknown, function)"
4,1,0,8,39,6,evalJSON(unknown)
4,1,0,8,39,7,toJSON(unknown)
4,1,0,8,39,8,JSON.stringify(object): string
4,1,0,8,39,9,cloneDeep(function)
4,1,0,9,2,0,JSON.stringify(number[][]): string
4,1,0,9,2,1,JSON.parse(string)
4,5,0,0,4,0,"diff(unknown, string)"
4,5,0,0,4,1,diff(unknown)
4,5,0,0,4,2,moment(string)
4,5,0,1,31,0,moment()
4,5,0,1,31,1,"subtract(number, string)"
4,5,0,1,31,2,format(string)
4,5,0,1,31,3,moment(number)
4,5,0,1,31,4,DateConstructor.now(): number
4,5,0,1,31,5,toDate()
4,5,0,1,31,6,endOf(string)
4,5,0,1,31,7,day(number)
4,5,0,1,31,8,startOf(string)
4,5,0,2,34,0,"subtract(number, string)"
4,5,0,2,34,1,format(string)
4,5,0,2,34,2,moment()
4,5,0,2,34,3,toDate()
4,5,0,2,34,4,moment(Date)
4,5,0,2,34,5,duration(object)
4,5,0,2,34,6,subtract(unknown)
4,5,0,2,34,7,"subtract(string, number)"
4,5,0,2,34,8,format()
4,5,0,2,34,9,"moment(string, string)"
4,5,0,3,34,0,format(string)
4,5,0,3,34,1,"subtract(number, string)"
4,5,0,3,34,2,"add(number, string)"
4,5,0,3,34,3,moment(number)
4,5,0,3,34,4,"subtract(string, number)"
4,5,0,3,34,5,"add(string, number)"
4,5,0,3,34,6,moment()
4,5,0,3,34,7,Document.getElementById(string): HTMLElement
4,5,0,3,34,8,Date.PrevDay(number)
4,5,0,3,34,9,Date.Nextday(number)
4,5,0,4,4,0,setDate(unknown): void
4,5,0,4,4,1,now()
4,5,0,4,4,2,moment(unknown)
4,5,0,4,4,3,"add(number, string)"
4,5,0,5,25,0,diff(unknown)
4,5,0,5,25,1,"tz(Date, string, string)"
4,5,0,5,25,2,local()
4,5,0,5,25,3,duration(unknown)
4,5,0,5,25,4,asHours()
4,5,0,5,25,5,"tz(unknown, string, string)"
4,5,0,5,25,6,"diff(unknown, string)"
4,5,0,5,25,7,moment()
4,5,0,5,25,8,moment(unknown)
4,5,0,5,25,9,format(string)
4,5,0,6,1,0,"subtract(number, string)"
4,5,0,7,5,0,clone()
4,5,0,7,5,1,"subtract(number, string)"
4,5,0,7,5,2,format()
4,5,0,7,5,3,moment(string)
4,5,0,8,1,0,checkDateIsValid(unknown)
4,5,0,9,15,0,"subtract(string, number)"
4,5,0,9,15,1,moment()
4,5,0,9,15,2,"subtract(number, string)"
4,5,0,9,15,3,format(string)
4,5,1,0,34,0,"subtract(number, string)"
4,5,1,0,34,1,format(string)
4,5,1,0,34,2,moment()
4,5,1,0,34,3,toDate()
4,5,1,0,34,4,moment(Date)
4,5,1,0,34,5,duration(object)
4,5,1,0,34,6,subtract(unknown)
4,5,1,0,34,7,"subtract(string, number)"
4,5,1,0,34,8,format()
4,5,1,0,34,9,"moment(string, string)"
4,5,1,1,34,0,format(string)
4,5,1,1,34,1,"subtract(number, string)"
4,5,1,1,34,2,"add(number, string)"
4,5,1,1,34,3,moment(number)
4,5,1,1,34,4,"subtract(string, number)"
4,5,1,1,34,5,"add(string, number)"
4,5,1,1,34,6,moment()
4,5,1,1,34,7,Document.getElementById(string): HTMLElement
4,5,1,1,34,8,Date.PrevDay(number)
4,5,1,1,34,9,Date.Nextday(number)
4,5,1,2,52,0,subtract(object)
4,5,1,2,52,1,moment(string)
4,5,1,2,52,2,String.split(string | RegExp): string[]
4,5,1,2,52,3,subtract(unknown)
4,5,1,2,52,4,moment(number)
4,5,1,2,52,5,format(string)
4,5,1,2,52,6,toString()
4,5,1,2,52,7,subtract(ObjectConstructor)
4,5,1,2,52,8,"subtract(StringConstructor, StringConstructor)"
4,5,1,2,52,9,"subtract(NumberConstructor, StringConstructor)"
4,5,1,3,31,0,moment()
4,5,1,3,31,1,"subtract(number, string)"
4,5,1,3,31,2,format(string)
4,5,1,3,31,3,moment(number)
4,5,1,3,31,4,DateConstructor.now(): number
4,5,1,3,31,5,toDate()
4,5,1,3,31,6,endOf(string)
4,5,1,3,31,7,day(number)
4,5,1,3,31,8,startOf(string)
4,5,1,4,9,0,utc(number)
4,5,1,4,9,1,format(string)
4,5,1,4,9,2,"subtract(number, string)"
4,5,1,4,9,3,diff(unknown)
4,5,1,4,9,4,duration(unknown)
4,5,1,4,9,5,"add(number, string)"
4,5,1,4,9,6,isBefore(unknown)
4,5,1,4,9,7,"utc(unknown, string)"
4,5,1,5,69,0,diff(unknown)
4,5,1,5,69,1,duration(unknown)
4,5,1,5,69,2,moment(string)
4,5,1,5,69,3,"diff(unknown, string)"
4,5,1,5,69,4,asHours()
4,5,1,5,69,5,format(string)
4,5,1,5,69,6,moment()
4,5,1,5,69,7,moment(unknown)
4,5,1,5,69,8,"moment(string, string)"
4,5,1,5,69,9,moment(Date)
4,5,1,6,115,0,duration(unknown)
4,5,1,6,115,1,diff(unknown)
4,5,1,6,115,2,asHours()
4,5,1,6,115,3,Math.floor(number): number
4,5,1,6,115,4,"moment(string, string)"
4,5,1,6,115,5,moment(string)
4,5,1,6,115,6,asMinutes()
4,5,1,6,115,7,utc(unknown)
4,5,1,6,115,8,format(string)
4,5,1,6,115,9,"diff(unknown, string)"
4,5,1,7,39,0,"diff(unknown, string)"
4,5,1,7,39,1,"moment(string, string)"
4,5,1,7,39,2,startOf(string)
4,5,1,7,39,3,moment(number[])
4,5,1,7,39,4,asDays()
4,5,1,7,39,5,duration(unknown)
4,5,1,7,39,6,diff(unknown)
4,5,1,7,39,7,asWeeks()
4,5,1,7,39,8,moment()
4,5,1,7,39,9,Math.floor(number): number
4,5,1,8,6,0,Math.abs(number): number
4,5,1,8,6,1,"replace(regex, string)"
4,5,1,8,6,2,"it(string, function)"
4,5,1,9,101,0,format(string)
4,5,1,9,101,1,moment()
4,5,1,9,101,2,format(unknown)
4,5,1,9,101,3,startOf(string)
4,5,1,9,101,4,moment(string)
4,5,1,9,101,5,moment(unknown)
4,5,1,9,101,6,moment(object)
4,5,1,9,101,7,format()
4,5,1,9,101,8,locale()
4,5,1,9,101,9,Moment()
5,2,0,0,72,0,T[].sort(function): this
5,2,0,0,72,1,sort(function)
5,2,0,0,72,2,"sortBy(unknown, string)"
5,2,0,0,72,3,"function.sort_by(string, boolean, typeof parseInt): function"
5,2,0,0,72,4,"function.sort_by(string, boolean, function): function"
5,2,0,0,72,5,sort(typeof mycomparator)
5,2,0,0,72,6,function[].(): function[]
5,2,0,0,72,7,"sortBy(any[], object): any[]"
5,2,0,0,72,8,reverse()
5,2,0,0,72,9,T[].sort(): this
5,2,0,1,4,0,"function[].sortBy(object[], string, number): any[]"
5,2,0,1,4,1,"function[].sortBy(object[], string): any[]"
5,2,0,2,12,0,sort(function)
5,2,0,2,12,1,T[].sort(function): this
5,2,0,2,12,2,T[].push(T[]): number
5,2,0,3,6,0,ObjectConstructor.keys(object): string[]
5,2,0,3,6,1,T[].sort(function): this
5,2,0,3,6,2,sort(typeof compare)
5,2,0,4,7,0,T[].reverse(): T[]
5,2,0,4,7,1,"ObjectConstructor.fromEntries(Iterable<readonly [PropertyKey, T]>): object"
5,2,0,4,7,2,"ObjectConstructor.entries(object): [string, T][]"
5,2,0,4,7,3,ObjectConstructor.keys(object): string[]
5,2,0,4,7,4,T[].sort(): this
5,2,0,4,7,5,T[].forEach(function): void
5,2,0,5,94,0,sort(function)
5,2,0,5,94,1,T[].sort(function): this
5,2,0,5,94,2,"object[].sortBy(string, string)"
5,2,0,5,94,3,sortBy(string)
5,2,0,5,94,4,reverse(unknown)
5,2,0,5,94,5,sort(typeof compare)
5,2,0,5,94,6,dynamicSort(string): function
5,2,0,5,94,7,"dynamicSortMultiple(string, string): function"
5,2,0,5,94,8,ArrayConstructor.from(Iterable<T> | ArrayLike<T>): T[]
5,2,0,5,94,9,"sortBy(object[], string)"
5,2,0,6,3,0,T[].sort(function): this
5,2,0,7,1,0,T[].sort(function): this
5,2,0,8,6,0,T[].sort(function): this
5,2,0,8,6,1,sort(function)
5,2,0,9,13,0,sort(function)
5,2,0,9,13,1,T[].sort(function): this
5,2,0,9,13,2,dynamicSort(string): function
5,4,0,0,94,0,Number.toFixed(number): string
5,4,0,0,94,1,Intl.NumberFormat.format(number | bigint): string
5,4,0,0,94,2,"String.replace(object, string): string"
5,4,0,0,94,3,Number.toLocaleString(): string
5,4,0,0,94,4,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
5,4,0,0,94,5,"number.formatMoney(number, string, string)"
5,4,0,0,94,6,number.format(number)
5,4,0,0,94,7,NumberConstructor.Number(unknown): number
5,4,0,0,94,8,toFixed(number)
5,4,0,0,94,9,StringConstructor.String(unknown): string
5,4,0,1,2,0,formatMoney(number)
5,4,0,2,1,0,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
5,4,0,3,28,0,formatTime(string)
5,4,0,3,28,1,Intl.NumberFormat.format(number | bigint): string
5,4,0,3,28,2,Document.getElementById(string): HTMLElement
5,4,0,3,28,3,"moment(string, string)"
5,4,0,3,28,4,format(string)
5,4,0,3,28,5,T[].forEach(function): void
5,4,0,4,7,0,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
5,4,0,4,7,1,unshift(unknown)
5,4,0,4,7,2,"substr(unknown, number)"
5,4,0,4,7,3,formatMoney(unknown)
5,4,0,5,4,0,"replace(regex, string)"
5,4,0,5,4,1,setInputValue(unknown)
5,4,0,6,2,0,formatMoney(number)
5,4,0,7,18,0,Intl.NumberFormat.format(number | bigint): string
5,4,0,7,18,1,"String.replace(string | RegExp, string): string"
5,4,0,7,18,2,toFixed(number)
5,4,0,7,18,3,"String.replace(object, string): string"
5,4,0,7,18,4,Math.abs(number): number
5,4,0,7,18,5,Math.trunc(number): number
5,4,0,7,18,6,Number.toFixed(): string
5,4,0,7,18,7,Number.toFixed(number): string
5,4,0,7,18,8,"number.replace(regex, string)"
5,4,0,7,18,9,"replace(regex, string)"
5,4,0,8,10,0,"format(string, string, number): string"
5,4,0,8,10,1,Intl.NumberFormat.format(number | bigint): string
5,4,0,8,10,2,"String.replace(string | RegExp, string): string"
5,4,0,8,10,3,String.trim(): string
5,6,0,0,7,0,static(string)
5,6,0,0,7,1,"use(string, unknown)"
5,6,0,0,7,2,"join(unknown, string)"
5,6,0,0,7,3,static(unknown)
5,6,0,0,7,4,use(unknown)
5,6,0,2,9,0,static(unknown)
5,6,0,2,9,1,"use(string, unknown)"
5,6,0,2,9,2,"use(string, function)"
5,6,0,2,9,3,express()
5,6,0,2,9,4,"join(unknown, string)"
5,6,0,2,9,5,"get(string, function)"
5,6,0,2,9,6,listen(number)
5,6,0,4,4,0,"join(unknown, string)"
5,6,0,4,4,1,static(unknown)
5,6,0,4,4,2,"use(string, unknown)"
5,6,0,4,4,3,"get(string, unknown)"
5,6,0,5,8,0,"T[].reduce(function, U): U"
5,6,0,5,8,1,"get(string, function)"
5,6,0,5,8,2,use(function)
5,6,0,5,8,3,use(unknown)
5,6,0,5,8,4,static(unknown)
5,6,0,5,8,5,"join(unknown, string)"
5,6,0,7,8,0,static(string)
5,6,0,7,8,1,use(unknown)
6,4,0,0,94,0,Number.toFixed(number): string
6,4,0,0,94,1,Intl.NumberFormat.format(number | bigint): string
6,4,0,0,94,2,"String.replace(object, string): string"
6,4,0,0,94,3,Number.toLocaleString(): string
6,4,0,0,94,4,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
6,4,0,0,94,5,"number.formatMoney(number, string, string)"
6,4,0,0,94,6,number.format(number)
6,4,0,0,94,7,NumberConstructor.Number(unknown): number
6,4,0,0,94,8,toFixed(number)
6,4,0,0,94,9,StringConstructor.String(unknown): string
6,4,0,1,2,0,formatMoney(number)
6,4,0,2,1,0,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
6,4,0,3,28,0,formatTime(string)
6,4,0,3,28,1,Intl.NumberFormat.format(number | bigint): string
6,4,0,3,28,2,Document.getElementById(string): HTMLElement
6,4,0,3,28,3,"moment(string, string)"
6,4,0,3,28,4,format(string)
6,4,0,3,28,5,T[].forEach(function): void
6,4,0,4,7,0,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
6,4,0,4,7,1,unshift(unknown)
6,4,0,4,7,2,"substr(unknown, number)"
6,4,0,4,7,3,formatMoney(unknown)
6,4,0,5,4,0,"replace(regex, string)"
6,4,0,5,4,1,setInputValue(unknown)
6,4,0,6,2,0,formatMoney(number)
6,4,0,7,18,0,Intl.NumberFormat.format(number | bigint): string
6,4,0,7,18,1,"String.replace(string | RegExp, string): string"
6,4,0,7,18,2,toFixed(number)
6,4,0,7,18,3,"String.replace(object, string): string"
6,4,0,7,18,4,Math.abs(number): number
6,4,0,7,18,5,Math.trunc(number): number
6,4,0,7,18,6,Number.toFixed(): string
6,4,0,7,18,7,Number.toFixed(number): string
6,4,0,7,18,8,"number.replace(regex, string)"
6,4,0,7,18,9,"replace(regex, string)"
6,4,0,8,10,0,"format(string, string, number): string"
6,4,0,8,10,1,Intl.NumberFormat.format(number | bigint): string
6,4,0,8,10,2,"String.replace(string | RegExp, string): string"
6,4,0,8,10,3,String.trim(): string
6,3,0,0,29,0,T[].filter(function): T[]
6,3,0,0,29,1,"search(string, object[])"
6,3,0,0,29,2,T[].find(function): T
6,3,0,0,29,3,find(function)
6,3,0,0,29,4,indexOf(unknown)
6,3,0,0,29,5,"fill(string, unknown, number)"
6,3,0,0,29,6,findIndex(function)
6,3,0,0,29,7,function.search(string): object
6,3,0,0,29,8,forEach(function)
6,3,0,0,29,9,map(function)
6,3,0,1,17,0,T[].indexOf(T): number
6,3,0,1,17,1,T[].includes(T): boolean
6,3,0,1,17,2,"inArray(string, string[])"
6,3,0,1,17,3,includes(string)
6,3,0,1,17,4,"inArray(string, unknown)"
6,3,0,1,17,5,T[].some(function): boolean
6,3,0,1,17,6,T[].find(function): T
6,3,0,2,8,0,T[].some(function): boolean
6,3,0,2,8,1,T[].filter(function): T[]
6,3,0,2,8,2,T[].findIndex(function): number
6,3,0,2,8,3,T[].find(function): T
6,3,0,2,8,4,find(function)
6,3,0,2,8,5,T[].forEach(function): void
6,3,0,3,28,0,T[].find(function): T
6,3,0,3,28,1,T[].filter(function): T[]
6,3,0,3,28,2,find(function)
6,3,0,3,28,3,"filterValue(object[], string, number)"
6,3,0,3,28,4,"filteredArray(object[], string, number): any[]"
6,3,0,3,28,5,"findWhere(unknown, object)"
6,3,0,3,28,6,T[].findIndex(function): number
6,3,0,3,28,7,some(function)
6,3,0,3,28,8,"select(unknown, function)"
6,3,0,3,28,9,"reduce(function, null)"
6,3,0,4,46,0,"T[].reduce(function, U): U"
6,3,0,4,46,1,filter(function)
6,3,0,4,46,2,"grep(unknown, function)"
6,3,0,4,46,3,T[].find(function): T
6,3,0,4,46,4,function.(): function
6,3,0,4,46,5,T[].map(function): U[]
6,3,0,4,46,6,ArrayConstructor.Array(number): any[]
6,3,0,4,46,7,map(function[])
6,3,0,4,46,8,"each(unknown, function)"
6,3,0,4,46,9,map(function)
6,3,0,5,4,0,T[].filter(function): T[]
6,3,0,5,4,1,filter(function)
6,3,0,6,90,0,T[].includes(T): boolean
6,3,0,6,90,1,T[].indexOf(T): number
6,3,0,6,90,2,T[].find(function): T
6,3,0,6,90,3,T[].some(function): boolean
6,3,0,6,90,4,"ObjectConstructor.defineProperty(T, PropertyKey, PropertyDescriptor & ThisType<any>): T"
6,3,0,6,90,5,T[].findIndex(function): number
6,3,0,6,90,6,number[].contains(number)
6,3,0,6,90,7,number[].contains(string)
6,3,0,6,90,8,indexOf(string)
6,3,0,6,90,9,indexOf(number)
6,5,0,0,34,0,"subtract(number, string)"
6,5,0,0,34,1,format(string)
6,5,0,0,34,2,moment()
6,5,0,0,34,3,toDate()
6,5,0,0,34,4,moment(Date)
6,5,0,0,34,5,duration(object)
6,5,0,0,34,6,subtract(unknown)
6,5,0,0,34,7,"subtract(string, number)"
6,5,0,0,34,8,format()
6,5,0,0,34,9,"moment(string, string)"
6,5,0,1,31,0,moment()
6,5,0,1,31,1,"subtract(number, string)"
6,5,0,1,31,2,format(string)
6,5,0,1,31,3,moment(number)
6,5,0,1,31,4,DateConstructor.now(): number
6,5,0,1,31,5,toDate()
6,5,0,1,31,6,endOf(string)
6,5,0,1,31,7,day(number)
6,5,0,1,31,8,startOf(string)
6,5,0,2,34,0,format(string)
6,5,0,2,34,1,"subtract(number, string)"
6,5,0,2,34,2,"add(number, string)"
6,5,0,2,34,3,moment(number)
6,5,0,2,34,4,"subtract(string, number)"
6,5,0,2,34,5,"add(string, number)"
6,5,0,2,34,6,moment()
6,5,0,2,34,7,Document.getElementById(string): HTMLElement
6,5,0,2,34,8,Date.PrevDay(number)
6,5,0,2,34,9,Date.Nextday(number)
7,2,0,0,72,0,T[].sort(function): this
7,2,0,0,72,1,sort(function)
7,2,0,0,72,2,"sortBy(unknown, string)"
7,2,0,0,72,3,"function.sort_by(string, boolean, typeof parseInt): function"
7,2,0,0,72,4,"function.sort_by(string, boolean, function): function"
7,2,0,0,72,5,sort(typeof mycomparator)
7,2,0,0,72,6,function[].(): function[]
7,2,0,0,72,7,"sortBy(any[], object): any[]"
7,2,0,0,72,8,reverse()
7,2,0,0,72,9,T[].sort(): this
7,2,0,1,4,0,"function[].sortBy(object[], string, number): any[]"
7,2,0,1,4,1,"function[].sortBy(object[], string): any[]"
7,2,0,2,12,0,sort(function)
7,2,0,2,12,1,T[].sort(function): this
7,2,0,2,12,2,T[].push(T[]): number
7,2,0,3,6,0,ObjectConstructor.keys(object): string[]
7,2,0,3,6,1,T[].sort(function): this
7,2,0,3,6,2,sort(typeof compare)
7,2,0,4,7,0,T[].reverse(): T[]
7,2,0,4,7,1,"ObjectConstructor.fromEntries(Iterable<readonly [PropertyKey, T]>): object"
7,2,0,4,7,2,"ObjectConstructor.entries(object): [string, T][]"
7,2,0,4,7,3,ObjectConstructor.keys(object): string[]
7,2,0,4,7,4,T[].sort(): this
7,2,0,4,7,5,T[].forEach(function): void
7,2,0,5,94,0,sort(function)
7,2,0,5,94,1,T[].sort(function): this
7,2,0,5,94,2,"object[].sortBy(string, string)"
7,2,0,5,94,3,sortBy(string)
7,2,0,5,94,4,reverse(unknown)
7,2,0,5,94,5,sort(typeof compare)
7,2,0,5,94,6,dynamicSort(string): function
7,2,0,5,94,7,"dynamicSortMultiple(string, string): function"
7,2,0,5,94,8,ArrayConstructor.from(Iterable<T> | ArrayLike<T>): T[]
7,2,0,5,94,9,"sortBy(object[], string)"
7,2,0,6,3,0,T[].sort(function): this
7,2,0,7,1,0,T[].sort(function): this
7,2,0,8,6,0,T[].sort(function): this
7,2,0,8,6,1,sort(function)
7,2,0,9,13,0,sort(function)
7,2,0,9,13,1,T[].sort(function): this
7,2,0,9,13,2,dynamicSort(string): function
7,1,0,0,60,0,JSON.parse(string)
7,1,0,0,60,1,JSON.stringify(unknown): string
7,1,0,0,60,2,T[].slice(): T[]
7,1,0,0,60,3,slice()
7,1,0,0,60,4,slice(number)
7,1,0,0,60,5,JSON.stringify(function): string
7,1,0,0,60,6,map(function)
7,1,0,0,60,7,T[].push(T[]): number
7,1,0,0,60,8,ArrayConstructor.Array(T[]): T[]
7,1,0,0,60,9,clone(function[]): void
7,1,0,1,11,0,JSON.stringify(function): string
7,1,0,1,11,1,JSON.parse(string)
7,1,0,1,11,2,T[].slice(number): T[]
7,1,0,1,11,3,T[].map(function): U[]
7,1,0,1,11,4,"extend(boolean, undefined[], function)"
7,1,0,1,11,5,slice(number)
7,1,0,1,11,6,T[].slice(): T[]
7,1,0,1,11,7,T[].concat(ConcatArray<T>[]): T[]
7,1,0,1,11,8,ArrayConstructor.from(Iterable<T> | ArrayLike<T>): T[]
7,1,0,1,11,9,T[].push(T[]): number
7,1,0,2,5,0,T[].concat(function): T[]
7,1,0,2,5,1,undefined[].add(string)
7,1,0,2,5,2,add(string)
7,1,0,2,5,3,T[].slice(): T[]
7,1,0,2,5,4,T[].push(T[]): number
7,1,0,3,9,0,T[].map(function): U[]
7,1,0,3,9,1,T[].forEach(function): void
7,1,0,3,9,2,map(function)
7,1,0,3,9,3,forEach(function)
7,1,0,3,9,4,slice()
7,1,0,3,9,5,JSON.parse(string)
7,1,0,3,9,6,JSON.stringify(unknown): string
7,1,0,4,1,0,"T[].splice(number, number, T[]): T[]"
7,1,0,5,19,0,map(function)
7,1,0,5,19,1,"getGenericItems(unknown, unknown)"
7,1,0,5,19,2,T[].forEach(function): void
7,1,0,5,19,3,cloneDeep(unknown)
7,1,0,5,19,4,JSON.parse(string)
7,1,0,5,19,5,JSON.stringify(unknown): string
7,1,0,5,19,6,slice()
7,1,0,5,19,7,T[].map(function): U[]
7,1,0,5,19,8,"deepArrayCopy(unknown, unknown)"
7,1,0,5,19,9,typeof globalThis.deepArrayCopy(unknown)
7,1,0,6,4,0,bestCopyEver(object)
7,1,0,6,4,1,iterationCopy(object): object
7,1,0,6,4,2,JSON.stringify(unknown): string
7,1,0,6,4,3,JSON.parse(string)
7,1,0,7,1,0,T[].map(function): U[]
7,1,0,8,39,0,JSON.stringify(unknown): string
7,1,0,8,39,1,JSON.parse(string)
7,1,0,8,39,2,map(function)
7,1,0,8,39,3,structuredClone(unknown)
7,1,0,8,39,4,slice(number)
7,1,0,8,39,5,"map(unknown, function)"
7,1,0,8,39,6,evalJSON(unknown)
7,1,0,8,39,7,toJSON(unknown)
7,1,0,8,39,8,JSON.stringify(object): string
7,1,0,8,39,9,cloneDeep(function)
7,1,0,9,2,0,JSON.stringify(number[][]): string
7,1,0,9,2,1,JSON.parse(string)
7,6,0,0,9,0,static(unknown)
7,6,0,0,9,1,"use(string, unknown)"
7,6,0,0,9,2,"use(string, function)"
7,6,0,0,9,3,express()
7,6,0,0,9,4,"join(unknown, string)"
7,6,0,0,9,5,"get(string, function)"
7,6,0,0,9,6,listen(number)
7,6,0,1,3,0,"join(unknown, string)"
7,6,0,1,3,1,static(unknown)
7,6,0,1,3,2,use(unknown)
7,6,0,2,2,0,static(string)
7,6,0,2,2,1,use(unknown)
7,6,0,4,4,0,static(string)
7,6,0,4,4,1,use(unknown)
7,6,0,5,2,0,static(string)
7,6,0,5,2,1,use(unknown)
7,6,0,6,3,0,"join(unknown, string)"
7,6,0,6,3,1,static(unknown)
7,6,0,6,3,2,"use(string, unknown)"
7,6,0,7,8,0,static(string)
7,6,0,7,8,1,use(unknown)
7,6,0,7,8,2,"set(string, unknown)"
7,6,0,7,8,3,express()
7,6,0,8,9,0,"join(unknown, string)"
7,6,0,8,9,1,static(unknown)
7,6,0,8,9,2,use(unknown)
7,6,0,8,9,3,"use(string, unknown)"
8,4,0,0,94,0,Number.toFixed(number): string
8,4,0,0,94,1,Intl.NumberFormat.format(number | bigint): string
8,4,0,0,94,2,"String.replace(object, string): string"
8,4,0,0,94,3,Number.toLocaleString(): string
8,4,0,0,94,4,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
8,4,0,0,94,5,"number.formatMoney(number, string, string)"
8,4,0,0,94,6,number.format(number)
8,4,0,0,94,7,NumberConstructor.Number(unknown): number
8,4,0,0,94,8,toFixed(number)
8,4,0,0,94,9,StringConstructor.String(unknown): string
8,4,0,1,2,0,formatMoney(number)
8,4,0,2,1,0,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
8,4,0,3,28,0,formatTime(string)
8,4,0,3,28,1,Intl.NumberFormat.format(number | bigint): string
8,4,0,3,28,2,Document.getElementById(string): HTMLElement
8,4,0,3,28,3,"moment(string, string)"
8,4,0,3,28,4,format(string)
8,4,0,3,28,5,T[].forEach(function): void
8,4,0,4,7,0,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
8,4,0,4,7,1,unshift(unknown)
8,4,0,4,7,2,"substr(unknown, number)"
8,4,0,4,7,3,formatMoney(unknown)
8,4,0,5,4,0,"replace(regex, string)"
8,4,0,5,4,1,setInputValue(unknown)
8,4,0,6,2,0,formatMoney(number)
8,4,0,7,18,0,Intl.NumberFormat.format(number | bigint): string
8,4,0,7,18,1,"String.replace(string | RegExp, string): string"
8,4,0,7,18,2,toFixed(number)
8,4,0,7,18,3,"String.replace(object, string): string"
8,4,0,7,18,4,Math.abs(number): number
8,4,0,7,18,5,Math.trunc(number): number
8,4,0,7,18,6,Number.toFixed(): string
8,4,0,7,18,7,Number.toFixed(number): string
8,4,0,7,18,8,"number.replace(regex, string)"
8,4,0,7,18,9,"replace(regex, string)"
8,4,0,8,10,0,"format(string, string, number): string"
8,4,0,8,10,1,Intl.NumberFormat.format(number | bigint): string
8,4,0,8,10,2,"String.replace(string | RegExp, string): string"
8,4,0,8,10,3,String.trim(): string
